bill,year,,support_spent,oppose_spent,neutral_spent,support_hhi,oppose_hhi,neutral_hhi
h02487,2011,187,8832.685,602.75,0,1,1,
h02480,2011,187,279,0,0,1,,
h02482,2011,187,364.59,0,0,1,,
h02483,2011,187,0,0,3873.463892,,,0.713241997
h02488,2011,187,2515.601481,0,0,1,,
h02489,2011,187,2793.601481,0,0,0.820779482,,
h04063,2011,187,0,0,153.4536892,,,1
h02833,2011,187,0,0,1842.105263,,,1
h03071,2011,187,0,0,650,,,1
s01935,2011,187,14600.285,0,27.8307888,0.524469074,,1
h02872,2011,187,3437.443643,0,111.3028043,0.504651858,,0.868821954
s01930,2011,187,0,0,6000,,,1
s02228,2011,187,56.64731707,0,0,1,,
s02225,2011,187,6000,0,0,1,,
h00746,2011,187,0,0,79.13808892,,,1
s02226,2011,187,0,0,5073.413333,,,0.794588932
s01938,2011,187,0,0,27.8307888,,,1
s01939,2011,187,0,0,5621.95122,,,0.50357847
s02222,2011,187,580.35,0,0,1,,
h02008,2011,187,0,0,442.1257134,,,0.451787595
h02009,2011,187,0,0,1368.629369,,,0.537566932
h00414,2011,187,781.537619,0,2599.616667,1,,1
h02000,2011,187,0,50.094,0,,1,
h02001,2011,187,33.0514924,1195.054,423.0033922,1,0.462689305,0.463037204
h02002,2011,187,3032.02,1969.43,855.7978947,0.513043723,1,0.346881628
h02003,2011,187,1652.631579,57052.26315,20035.30105,0.537506593,0.126271726,0.165904616
h02004,2011,187,60000,49793.25,0,0.5,0.513940247,
h02005,2011,187,0,0,3374.914794,,,0.980926812
h02006,2011,187,0,38.05418421,0,,1,
h02260,2011,187,433.3333333,0,104.5609651,1,,0.500041077
h02261,2011,187,8956.029511,0,0,0.311162091,,
h02262,2011,187,8896.065067,0,0,0.551284179,,
h04370,2011,187,1103.793103,0,0,0.714992611,,
h02264,2011,187,3042.448421,0,0,1,,
h02265,2011,187,12102.79571,0,633.9281773,0.937859234,,0.514335419
h02266,2011,187,2250.5,0,0,0.721975432,,
h02267,2011,187,2250.5,0,0,0.721975432,,
h02268,2011,187,0,0,382.936042,,,1
h02790,2011,187,10000,7875,104.5609651,1,1,0.500041077
h02791,2011,187,1079.5,0,104.5609651,1,,0.500041077
h02792,2011,187,0,0,532.2460732,,,0.664987245
h02793,2011,187,1821.12618,0,332.4981272,0.346344286,,0.823627376
s00757,2011,187,3379.121733,0,0,1,,
h02795,2011,187,0,0,104.5609651,,,0.500041077
s00755,2011,187,379.8,0,326.3157895,1,,1
s00754,2011,187,6666.666667,0,1902.133292,0.625,,0.678420384
h02798,2011,187,0,5156.650641,142.9830962,,0.535529317,0.339618013
h01786,2011,187,57.26333333,0,0,0.751302903,,
s00759,2011,187,64.28,0,307.0460195,1,,0.59113147
s00758,2011,187,1875,0,102.2024087,1,,0.656013489
s03063,2011,187,0,445.6521739,0,,1,
s00995,2011,187,0,6827.380952,0,,0.908696277,
s00994,2011,187,0,0,5375.384654,,,0.343246983
h01689,2011,187,3456.52,74406.25,2161.930058,0.483413603,0.498782977,0.873331368
h01688,2011,187,0,0,466.3705956,,,0.626998596
s00990,2011,187,4083.645,2435.611962,0,0.291015347,0.26094927,
s00992,2011,187,0,0,745.5146043,,,0.554821429
h01683,2011,187,8310.287778,510,953.396333,0.885326599,1,0.323277543
h01682,2011,187,21733.0995,0,1507.383024,0.260449147,,0.952152651
h01681,2011,187,0,0,661.7589661,,,0.473752254
h00715,2011,187,0,0,79.13808892,,,1
s00999,2011,187,8793.804304,59.01639344,5024.524364,0.402855333,1,0.249318581
s00998,2011,187,12000,0,1500,1,,1
h01685,2011,187,0,0,104.5609651,,,0.500041077
h03820,2011,187,0,0,27.8307888,,,1
h02642,2011,187,0,1219.976822,650,,0.510235739,1
h02315,2011,187,6084.896842,1724.171667,3717.061785,1,0.506382988,0.629636185
h02316,2011,187,3022.323333,0,471.0321865,0.506923888,,1
s01803,2011,187,2121.95,918.4415584,0,1,1,
s01804,2011,187,15976.18667,0,38.42213115,1,,1
s01805,2011,187,0,0,2219.28378,,,0.975233651
h02312,2011,187,0,275,2379.266301,,1,0.342191399
h02313,2011,187,1914.284396,1009.28,5634.747993,0.344283634,1,0.138885429
h01445,2011,187,0,2250.464,2065.638123,,0.658572465,0.751718439
h01444,2011,187,0,0,361.8096306,,,1
h01447,2011,187,742.5,0,584.5609651,0.886134068,,0.690251665
h01446,2011,187,0,0,104.5609651,,,0.500041077
h02318,2011,187,0,0,415.1986751,,,0.591465684
h02319,2011,187,0,15.60333333,104.5609651,,1,0.500041077
h01443,2011,187,2625,5877.396904,3520.339449,1,0.372456477,0.171235969
h01442,2011,187,14967.70214,0,104.5609651,0.600155197,,0.500041077
h01665,2011,187,2378.654667,0,650,0.734389913,,0.555555556
h01664,2011,187,5187.3,0,208.6748836,0.897871276,,0.52800154
h00798,2011,187,0,0,104.5609651,,,0.500041077
h01842,2011,187,500,0,132.3917539,1,,0.356095984
h01845,2011,187,634.7649264,0,0,0.516492455,,
h01660,2011,187,0,0,51.72413793,,,1
h01663,2011,187,5561.324667,0,0,0.90469783,,
h01662,2011,187,0,0,143.6525219,,,0.505181499
h01849,2011,187,714420.2287,284304.0113,914126.2425,0.054229998,0.264648817,0.041074084
h00793,2011,187,0,1547.27,104.5609651,,1,0.500041077
h00790,2011,187,0,0,104.0896954,,,1
h00243,2011,187,667.6349966,0,5161.24,1,,1
h00796,2011,187,162.97,17541.80952,744.9738396,1,0.789379994,0.415490285
h01668,2011,187,287.3333333,0,0,0.943677629,,
h00246,2011,187,380,0,185.2941176,0.501385042,,1
h00795,2011,187,0,0,104.5609651,,,0.500041077
s02127,2011,187,14213.3,4816.333333,11557.60699,0.55073953,1,0.074722045
h02868,2011,187,3438.712121,7158.164778,206.3316761,0.501783567,0.154702737,0.375570203
s02016,2011,187,4500,0,267.0940865,1,,0.753682195
h04459,2011,187,0,0,697.9166667,,,0.513477389
h03317,2011,187,9200,0,36763.20435,1,,0.665536649
h02860,2011,187,0,600,2213.300034,,1,0.698062975
h02861,2011,187,0,0,142.5118265,,,0.606162224
h02866,2011,187,0,0,1548.721515,,,0.389580219
h02867,2011,187,0,0,240,,,1
h02334,2011,187,0,0,146.0674157,,,1
h02865,2011,187,3694.545455,1162.790698,282.3529412,0.605185148,1,1
h02582,2011,187,0,0,153.4536892,,,1
s02240,2011,187,0,23825.35133,1552.884617,,0.182084701,0.211536874
h00648,2011,187,10064.645,750,11297.15487,1,1,0.940065197
h00649,2011,187,0,0,104.5609651,,,0.500041077
h04083,2011,187,0,1265.138889,7581.500323,,0.461084627,0.395338313
s01697,2011,187,1600,0,675.1327638,1,,1
h00644,2011,187,47600,0,27.8307888,0.5,,1
h00645,2011,187,0,46650,1670.464468,,1,1
h00646,2011,187,0,345,1152.058696,,1,1
h00647,2011,187,1466.666667,0,0,1,,
h00640,2011,187,1875,0,2187.5,1,,1
h01379,2011,187,28264.49834,0,219.0082032,0.9742305,,0.537072441
h00642,2011,187,870.1908547,0,1256.619661,1,,0.843969424
h00643,2011,187,250729.8529,2666.640961,7024.309631,0.260216198,0.53354982,0.902289768
h01207,2011,187,33505.5027,0,5327.230227,0.2052287,,0.474555387
h01206,2011,187,6530.439519,2374.411328,7907.423642,0.486473427,1,0.373329312
h01205,2011,187,0,6861.331548,363.1639655,,0.138175528,0.453630666
h01204,2011,187,4934.610032,4986.455034,5913.979025,0.446882451,0.167648339,0.228610447
h01203,2011,187,43018.56163,3324.988462,6813.925035,0.358799079,1,0.425059271
h01202,2011,187,7687.5,535.7142857,2560.19037,0.95240928,1,0.596377062
h01201,2011,187,36729.44243,546.16,11599.62529,0.132519167,1,0.562843359
h01200,2011,187,0,4269.029867,394.8727604,,0.164334725,0.35032985
s02386,2011,187,0,357.1428571,179.7763933,,1,1
s20120,2011,187,0,0,221.2,,,1
h01209,2011,187,11817.06349,0,6563.821287,0.367513151,,0.386472288
h01208,2011,187,170.35,5006.716448,156.9587165,1,0.125372247,0.630262942
s01112,2011,187,200,0,597.7029342,1,,0.713758072
s01113,2011,187,18117.69641,0,1420.518608,0.299107155,,0.264250145
s01110,2011,187,1570.512821,0,1809.202254,1,,0.204628383
h03093,2011,187,700.11,0,1185.432368,1,,0.429577132
s01116,2011,187,9588.099171,0,7196.284433,0.355225708,,0.171086317
s01117,2011,187,24439.43362,0,78.125,0.628049873,,1
h04185,2011,187,0,0,1506.676053,,,0.794253153
s01115,2011,187,2509.089461,9000,137.0590922,0.518866024,1,0.347245538
s01061,2011,187,0,0,2560.369806,,,0.217773389
s01118,2011,187,0,1219.976822,385.801217,,0.510235739,0.607519231
h04261,2011,187,74825,0,1500,1,,1
h05167,2011,187,0,0,27.8307888,,,1
h03767,2011,187,0,52.28,5328.010786,,1,0.222962397
s00502,2011,187,3420.066691,1856.329531,3772.203187,0.417224097,0.268883266,0.116706825
s00503,2011,187,7176.13561,7687.395971,2641.539905,0.523115846,0.659476894,0.502583485
s00500,2011,187,364.36,2090.293692,1024.038667,1,0.241597548,0.375027667
s00501,2011,187,8369.404762,2640.126541,5713.257259,0.309190303,0.195000419,0.480926237
s00506,2011,187,6444,1254.800977,3652.051167,0.500170511,0.378724934,0.385918195
s00507,2011,187,6752.321429,16344.29932,901.2728324,0.479369043,0.297209368,0.353825317
s00504,2011,187,10854.38612,1253.863477,4215.288612,0.35142882,0.379290924,0.284815794
s00505,2011,187,5333.569935,1822.892031,3852.257133,0.411846019,0.270756836,0.121583434
s00508,2011,187,5617.802252,1.466666667,2361.85362,0.353818649,1,0.167598951
h03765,2011,187,14791.188,56800,8919.988807,0.898741472,0.473690736,0.525042471
h02474,2011,187,2515.601481,0,79.13808892,1,,1
s01574,2011,187,648.295,0,361.8096306,1,,1
h01370,2011,187,0,0,960,,,1
h04006,2011,187,1000,0,0,1,,
h00865,2011,187,0,0,3632.291561,,,0.440727158
h00173,2011,187,334.3928571,0,30.07518797,1,,1
s01576,2011,187,18326.28857,0,0,0.815588411,,
h01063,2011,187,21860.2,49.4325,1245.210555,0.425148275,1,0.882391927
s01615,2011,187,9705.222222,3839.428571,2181.310097,0.573964497,1,0.334188818
h01061,2011,187,2515.601481,0,857.1428571,1,,1
h01060,2011,187,14.47777778,0,563.6363636,1,,1
h01067,2011,187,3365,8773.697873,0,0.585188849,0.495128136,
h01066,2011,187,1778.461623,4999.8,1667.3125,0.307347721,1,0.478987983
h01065,2011,187,8168.320346,0,18.22875,0.518910529,,1
h37951,2011,187,0,1262,0,,1,
s01571,2011,187,800,0,0,1,,
h00330,2011,187,1214.609403,1514.242523,4843.751297,1,0.303925199,0.282574536
h00331,2011,187,0,70440,10033.04523,,1,0.273492167
h00332,2011,187,1130,4168.54929,1127.061862,0.796381862,0.162942156,0.53878972
h00333,2011,187,0,0,13281.22944,,,0.510121276
h00334,2011,187,1342.255773,0,4897.675129,0.367430892,,0.221158513
h00335,2011,187,0,0,367.521168,,,0.675151206
h00336,2011,187,3077.768668,0,3684.159803,1,,0.332685452
h00029,2011,187,927.3752563,124.6804167,185.2941176,1,1,1
h00338,2011,187,1023.1,4214.371342,8475.39367,0.500782735,0.16477093,0.269901909
h00339,2011,187,4619.919776,2374.411328,24527.56346,0.196818293,1,0.19401952
s01573,2011,187,2333.11,0,0,1,,
h04363,2011,187,18753.65726,0,730.333617,0.372821786,,1
h00538,2011,187,0,0,4413.102118,,,0.160685344
h04361,2011,187,0,0,153.4536892,,,1
h04360,2011,187,0,427.5,476.7252873,,0.839950754,0.53020543
h01977,2011,187,0,1712.135,0,,0.514134216,
s02269,2011,187,0,0,260.6443534,,,0.748636456
h00539,2011,187,480,1983.883866,3232.080199,1,0.516490149,0.329412527
s01029,2011,187,8351.66678,0,170.7078454,0.405373719,,0.651167106
s01026,2011,187,1960.823529,452.5,552.2283569,1,1,0.675090615
s01027,2011,187,437.4338722,0,2610,1,,0.590434668
s01024,2011,187,2812.5,0,943.4237592,0.500685871,,0.403909956
s01022,2011,187,11335.87,8833.921891,1219.534227,1,0.610563775,0.839550038
s01023,2011,187,0,0,3016.311887,,,1
s01020,2011,187,1431.945,0,651.7861836,1,,0.506073075
s01021,2011,187,0,0,104.5609651,,,0.500041077
h04178,2011,187,6000,0,27.8307888,1,,1
s00218,2011,187,0,0,92.34522174,,,0.578901651
s00219,2011,187,7701.84328,0,361.8096306,0.147133406,,1
s00216,2011,187,10911.98841,465,1167.085555,0.233876275,1,1
h00868,2011,187,0,13711.62195,448.7250046,,0.892504635,0.562674789
s00215,2011,187,28095.72,0,0,0.426514171,,
s00212,2011,187,0,0,362.2217778,,,1
s00210,2011,187,818.1818182,0,3131.800786,1,,0.53036578
s00481,2011,187,11514.33923,0,5088.082095,0.897804846,,0.50492167
h00424,2011,187,0,0,598.3443538,,,0.712600433
h00425,2011,187,0,25000,5201.396983,,1,0.431463821
h00427,2011,187,369.9377778,0,0,1,,
h00420,2011,187,8528.568333,0,315.6,0.561416681,,1
h00421,2011,187,3049.103029,0,23583.84802,0.305636566,,0.09804553
h00422,2011,187,541.6238722,3331.75,2008.890556,0.689277396,0.431515068,1
h00533,2011,187,513.0514924,166.6666667,2187.20472,0.879457444,1,0.407448203
h04084,2011,187,4312.72125,0,1241.997455,1,,0.956188068
h00530,2011,187,0,0,1337.576649,,,0.360827618
h01840,2011,187,48228.9,0,0,1,,
s00164,2011,187,112.4444444,0,3885.401049,1,,0.459817673
h00531,2011,187,0,0,231.3525904,,,0.555988024
h03218,2011,187,8758.323881,0,0,0.938532546,,
h01009,2011,187,35298.30869,0,449.0073829,0.319143612,,0.886448008
h03214,2011,187,0,56.07285714,0,,0.777683445,
h03213,2011,187,0,3053,3008.033838,,1,0.717873316
h03210,2011,187,0,5068.228342,104.5609651,,0.30071309,0.500041077
h00025,2011,187,11093.79926,3276.777778,309.2290987,0.323685632,0.44869509,0.416094174
h04341,2011,187,0,0,27.8307888,,,1
h00026,2011,187,346.5909091,2721.263056,14385.66552,1,0.734553457,0.353133064
h04561,2011,187,35826.93226,0,26662.29003,0.289158603,,0.357569012
h04560,2011,187,2000,0,0,1,,
h02191,2011,187,0,0,1020,,,0.584775087
h00027,2011,187,153.9162963,3176.361319,2418.759273,1,0.814171808,0.391152465
h00630,2011,187,0,7038.054184,3670.290999,,0.989244633,0.452962873
s00161,2011,187,4571.428571,806.4215397,359.2736592,1,1,0.629271782
h03692,2011,187,0,0,190.7833792,,,0.38716042
h03690,2011,187,17060.85714,0,0,0.514839173,,
s01339,2011,187,0,0,156.0954014,,,0.500097592
h03696,2011,187,0,3778.25,0,,1,
h03697,2011,187,30960.24193,224.137931,34492.27922,0.551816372,1,0.495175663
h03694,2011,187,0,0,180.8378746,,,1
h03695,2011,187,16114.73686,786.4225,55812.58036,0.237497091,1,0.620164475
s01332,2011,187,0,0,79.13808892,,,1
s01330,2011,187,278,0,0,1,,
h03699,2011,187,0,0,500,,,1
s01337,2011,187,278,0,0,1,,
s01335,2011,187,524.47875,0,0,1,,
s00328,2011,187,3534.817174,0,32.49812718,0.413753276,,1
s00329,2011,187,700.11,0,0,1,,
h00906,2011,187,0,0,306.2068966,,,1
s00322,2011,187,0,0,400.2317617,,,0.826432476
s00323,2011,187,0,0,208.3559414,,,1
s00320,2011,187,0,9116,0,,0.725058969,
s00321,2011,187,0,0,361.8096306,,,1
s00327,2011,187,5327.5,0,455.5015194,0.997656436,,0.40441286
s00324,2011,187,904.245,0,91.465,0.862582988,,1
s00325,2011,187,0,0,104.5609651,,,0.500041077
h01392,2011,187,33309.17,3915,756.1773333,0.732029469,1,1
h00902,2011,187,0,0,655.3276174,,,0.839720327
h04415,2011,187,1333.333333,0,0,1,,
h01918,2011,187,6793.043478,0,0,1,,
h04416,2011,187,0,0,56.25,,,1
h02559,2011,187,8082.225067,0,0,0.628612913,,
h03322,2011,187,28306.94933,0,895.5649883,1,,0.917875934
h03320,2011,187,2529.631905,0,15961.60632,0.550471339,,0.402508456
s01379,2011,187,0,0,493.7301147,,,0.584632078
h04418,2011,187,56.64731707,0,0,1,,
h03324,2011,187,8078.575238,0,15562.97632,0.404710592,,0.395618853
s01246,2011,187,694.4444444,0,1022.50541,1,,0.408601614
s01247,2011,187,8035.714286,0,0,1,,
s01244,2011,187,278,2575,104.5609651,1,1,0.500041077
h00935,2011,187,3354.591429,0,4835.124481,1,,0.486968832
s01242,2011,187,0,0,104.5609651,,,0.500041077
s01243,2011,187,0,0,526.9766562,,,0.504299723
s01240,2011,187,0,0,181.528707,,,0.345676984
s01241,2011,187,629.8757813,0,104.5609651,1,,0.500041077
h02739,2011,187,0,0,2516.5,,,1
s02592,2011,187,0,0,825.52,,,1
s01248,2011,187,0,0,226.5121846,,,0.396412606
s01249,2011,187,0,18901.66667,4905.46069,,0.518168246,0.299833808
s00036,2011,187,0,0,1364.382303,,,0.51866167
s00037,2011,187,36356.12529,0,0,0.912884546,,
s00034,2011,187,5314.157713,712.539185,0,0.736082392,1,
s00035,2011,187,522.209,0,52.75434579,0.823751657,,1
s00032,2011,187,7750,0,153.4536892,1,,1
s00033,2011,187,13444.4362,50.094,0,0.492578124,1,
s00030,2011,187,9014.633333,0,1173.90998,0.935656566,,0.340437629
s00031,2011,187,19857.3,0,0,0.989236994,,
h02591,2011,187,4709.658594,0,0,0.435177156,,
s00038,2011,187,694.4444444,0,0,1,,
s00039,2011,187,694.4444444,0,264.5144329,1,,0.631176888
h00487,2011,187,0,0,4746.206897,,,0.879292404
h03221,2011,187,10180.08667,0,8483.431846,0.384487064,,0.39027759
h03037,2011,187,834,0,0,1,,
h03034,2011,187,0,5642.31,1245.593055,,1,0.388663403
h03035,2011,187,0,0,38.42213115,,,1
h03030,2011,187,9173.431407,2670.481538,675.1327638,0.638415056,1,1
h03031,2011,187,1174.27,0,393.8876044,1,,0.523348945
s01747,2011,187,0,0,38.42213115,,,1
s01746,2011,187,84200,0,4214.018458,0.29604042,,0.338638084
s01745,2011,187,16147.97752,0,681.8181818,0.502135199,,1
h03005,2011,187,2539.055189,0,0,1,,
s02042,2011,187,1080.371353,0,2093.039014,0.577931543,,0.34875774
s02045,2011,187,3039.5,0,0,0.725119507,,
s02047,2011,187,2185.084376,2829.36,0,0.86864499,1,
s02046,2011,187,23458.63583,180,5639.835928,0.179554176,1,0.259091341
s02334,2011,187,1459.247649,0,1600.285469,1,,0.397289571
h01488,2011,187,104.7295188,5032.496156,721.1538462,1,1,1
h02794,2011,187,10346.1181,0,167.6738318,0.336997757,,0.646721561
s00000,2011,187,0,0,120.3007519,,,1
s04248,2011,187,0,2640,0,,1,
s02424,2011,187,0,0,27.8307888,,,1
s01637,2011,187,0,1214.554266,0,,1,
s01636,2011,187,9488.46,0,1185.797895,0.517917136,,0.429447052
s01635,2011,187,1344.22,0,438.7773725,1,,0.710712001
s01634,2011,187,0,36235.83261,477.1323829,,0.559369121,0.892736328
s01633,2011,187,16650,0,0,1,,
s01632,2011,187,11400,0,0,1,,
s01631,2011,187,6265.954667,0,3433.261918,0.506861851,,0.484164634
s01630,2011,187,0,0,199.0666246,,,0.833628331
h02940,2011,187,2769.808646,0,0,0.507361046,,
s02105,2011,187,72.13,0,383.69,1,,0.853260772
h01649,2011,187,0,0,27.8307888,,,1
s00457,2011,187,0,0,4631.350202,,,0.239879119
s02100,2011,187,0,0,1342.01555,,,0.321740523
s02101,2011,187,958.3333333,2214.283333,0,1,0.507316587,
s02102,2011,187,0,0,153.4536892,,,1
h02129,2011,187,0,0,415.1986751,,,0.591465684
h02128,2011,187,0,3309.586667,0,,1,
h01384,2011,187,5497.95977,250,113.0536954,0.434738954,1,0.853994218
h01884,2011,187,0,0,144.1604506,,,0.505508668
h02121,2011,187,9409.712532,0,0,0.517106798,,
h02120,2011,187,0,0,1600.99657,,,0.275366
h02127,2011,187,0,0,593.5506709,,,0.694227118
h02126,2011,187,9686.320417,0,104.5609651,0.642574495,,0.500041077
h02125,2011,187,0,0,415.1986751,,,0.591465684
h02124,2011,187,25,189.3211111,392.3162086,1,1,0.449024147
s02400,2011,187,216550.5559,3305.819167,490911.7145,0.056783892,0.832097267,0.100849326
h04108,2011,187,5368.015515,0,180.8378746,0.468360097,,1
s00692,2011,187,7407.738095,1361.477743,104.5609651,0.500029136,1,0.500041077
h02492,2011,187,2515.601481,2761.95,1147.129485,1,0.643947949,0.47826806
s00690,2011,187,7820.238095,0,2264.54768,0.451451877,,0.802679645
s00691,2011,187,1732.73,0,0,1,,
h02497,2011,187,0,0,104.5609651,,,0.500041077
h02496,2011,187,0,0,104.5609651,,,0.500041077
s00694,2011,187,7407.738095,0,142.9830962,0.500029136,,0.339618013
h02494,2011,187,0,30737.04856,1175.105716,,0.569999077,0.28958176
s00698,2011,187,0,0,104.5609651,,,0.500041077
s00699,2011,187,168.33,0,132.3917539,1,,0.356095984
h00154,2011,187,0,0,8.924427966,,,1
h00627,2011,187,759.0894607,2873,2243.687895,0.35409689,1,0.43722251
h02037,2011,187,13657.83507,6784.451719,1605.222469,0.502804236,0.137529173,0.623269045
s01866,2011,187,76949.99,0,0,0.97434711,,
h00156,2011,187,40.74375,0,0,1,,
h02017,2011,187,113.9928889,59346.23878,28621.66158,1,0.09747379,0.174129274
s02219,2011,187,61875,0,75000,0.941230487,,1
s01921,2011,187,761.7431034,0,3866.420789,0.75673708,,0.985707474
h02014,2011,187,0,0,787.0590922,,,0.389443245
h02013,2011,187,0,0,6016.633509,,,0.748713013
h01886,2011,187,171.5,828,542.8571429,1,0.521575766,1
s01925,2011,187,908.95,0,0,1,,
h02010,2011,187,346.5909091,0,8177.551887,1,,0.534399242
h01350,2011,187,0,0,76.95731248,,,1
h00150,2011,187,7916.666667,0,0,0.534626039,,
s02212,2011,187,24431.46666,1610,5921.958125,0.408425624,1,0.864530498
h02813,2011,187,0,1800,16520.90824,,1,0.488894472
s02214,2011,187,89005.64467,17597.25453,105735.185,0.094502716,0.377002811,0.069941451
h03364,2011,187,0,2904.785438,4931.613784,,0.535272667,0.314742725
h02019,2011,187,42317.05714,0,1759.705993,0.277912612,,0.664333179
h02018,2011,187,1358.397646,828,75.78441634,0.738040864,0.521575766,1
s01418,2011,187,375,0,9866.840051,1,,0.497333884
s01367,2011,187,278,0,79.13808892,1,,1
h00259,2011,187,500,0,1594.364628,1,,0.477307394
h01422,2011,187,0,0,746.2877857,,,1
h03120,2011,187,0,3910.760667,32.49812718,,0.511653685,1
h00258,2011,187,0,3825,318.4424271,,1,0.763125327
s02234,2011,187,0,0,180.8378746,,,1
h03458,2011,187,1.327142857,0,1055.361837,1,,1
h22673,2011,187,1560,0,0,1,,
h02278,2011,187,41000,0,744.7456725,1,,0.500402351
h02277,2011,187,2358.570556,0,574.6463636,0.461770042,,0.962414962
s00743,2011,187,524.13,0,0,0.827408502,,
h02275,2011,187,4457.14,0,0,1,,
h02274,2011,187,0,68.46111111,0,,1,
h02273,2011,187,5809.515325,20.005,0,0.501123466,1,
h02272,2011,187,3333,0,1152.058696,1,,1
h02271,2011,187,2702.644,0,0,1,,
h02789,2011,187,0,0,104.5609651,,,0.500041077
h02788,2011,187,0,0,524.3373536,,,0.660820527
h02787,2011,187,8380,987.2815385,3555.989536,1,1,0.94248858
h02785,2011,187,2547.928802,1219.976822,8818.595511,0.165340687,0.510235739,0.211486278
h02784,2011,187,6916.802831,2415.565174,16184.27017,0.293010559,0.966506629,0.096889053
s02377,2011,187,1550,0,1666.66,1,,1
h02782,2011,187,0,0,579.2371398,,,0.749621304
h02781,2011,187,42891.01635,41.15384615,10590.66179,0.830885082,1,0.086094556
h02780,2011,187,104.7295188,2374.411328,509.4543176,1,1,0.860539398
h04410,2011,187,1000,0,0,1,,
h04219,2011,187,51583.1339,3058.59375,103298.9859,0.161390439,1,0.134282246
s02854,2011,187,0,0,27.8307888,,,1
h03604,2011,187,0,0,1399.473684,,,1
